226:8,5,4,4,8,4,4,5,5,5,1,4,7,2,1,9,9,7,4,7,3,9,6,6,7,2,4,9,9,3
227:4,5,6,5,1,8,6,4,3,2,5,5,1,4,5,6,6,1,8,5,1,6,9,7,4,4,6,2,7,4
228:3,6,5,1,3,4,5,4,4,4,8,8,6,3,9,4,3,1,4,9,6,1,1,5,5,5,9,1,8,7
229:6,7,6,5,2,7,4,9,2,1,5,6,5,2,6,8,7,3,9,2,9,7,7,2,1,7,5,3,4,7
230:7,5,2,8,9,8,8,1,5,7,7,2,2,6,7,9,6,4,4,5,8,2,9,9,4,4,6,6,6,7
231:9,5,7,8,6,8,7,5,1,5,3,5,3,1,4,4,7,3,4,6,6,1,4,9,6,5,4,6,5,3
232:3,8,4,7,9,3,7,6,7,8,4,5,8,6,9,4,6,1,9,9,9,1,5,7,5,1,1,7,7,4
233:1,4,2,8,9,7,5,3,9,5,2,8,5,7,7,9,3,2,7,6,6,4,9,1,1,5,8,7,6,2
234:1,1,5,6,8,6,2,1,8,9,5,2,7,8,2,6,4,9,9,1,4,7,4,8,3,7,2,5,4,2
235:6,1,7,9,1,6,7,8,5,4,4,2,6,8,6,4,6,3,3,8,6,6,3,2,7,6,1,9,2,9
236:2,9,5,1,1,8,8,3,7,2,1,8,7,6,6,1,2,1,3,5,4,2,4,7,7,1,7,9,6,8
237:5,7,9,1,6,8,5,6,8,4,2,6,6,9,2,2,6,7,6,5,4,6,7,8,4,9,2,9,8,6
238:8,1,5,1,9,2,2,6,1,2,2,3,2,2,4,2,4,4,3,8,7,2,5,1,5,5,8,3,7,3
239:1,5,7,6,6,1,8,9,8,5,5,7,1,7,8,1,4,9,5,9,7,3,6,6,2,6,9,7,8,9
240:3,1,5,2,7,9,8,1,8,2,4,6,1,1,9,3,2,5,9,1,6,2,1,1,2,6,4,2,1,5
241:7,1,1,8,4,6,8,1,8,8,9,2,9,9,2,7,2,9,6,4,7,1,1,1,1,2,4,9,4,8
242:2,5,4,4,8,4,4,5,5,5,1,4,7,2,1,9,9,7,4,7,3,9,6,6,7,2,4,9,9,3
243:2,3,5,9,6,2,2,9,6,2,7,8,7,8,5,4,8,6,9,5,5,5,8,6,4,7,6,4,8,8
244:2,6,7,2,6,8,3,4,4,6,8,1,1,3,7,3,7,3,8,9,3,9,8,6,4,6,7,7,7,4
245:6,3,4,2,7,7,7,3,1,4,8,9,9,6,7,9,4,6,2,9,8,9,1,7,2,7,6,5,1,1
246:5,7,6,5,3,9,8,5,7,9,7,3,4,6,4,2,2,6,2,8,6,5,3,9,3,6,6,5,5,9
247:1,2,3,4,4,7,6,2,5,9,6,5,7,5,7,2,9,2,2,8,3,3,1,9,7,7,2,5,8,6
248:5,8,2,2,6,8,1,9,3,5,9,9,8,2,1,5,3,8,7,1,4,2,6,3,8,4,8,3,5,5
249:2,9,9,7,1,3,6,5,6,9,1,4,5,7,6,5,5,7,7,2,3,6,6,8,1,8,9,8,4,3
250:9,4,9,8,3,4,3,7,5,4,5,2,5,4,2,6,6,4,9,6,1,3,3,1,6,7,2,8,2,5
251:8,6,9,9,7,7,6,9,3,3,9,9,5,1,8,4,6,2,5,8,9,1,3,6,2,3,3,4,1,2
252:6,2,8,4,3,3,7,2,5,7,9,5,7,5,1,5,4,9,5,8,8,9,8,4,2,1,2,8,3,9
253:9,5,7,8,6,8,7,5,1,5,7,5,3,1,4,4,7,3,4,6,6,1,4,9,6,5,4,6,5,8
254:8,2,4,9,2,7,9,3,1,5,7,4,3,8,6,2,7,1,6,4,2,9,4,5,2,3,4,7,7,5
255:6,9,2,5,9,1,2,2,2,7,5,9,7,4,5,8,4,3,4,9,7,5,7,5,3,5,7,6,2,3
256:5,1,6,3,1,2,8,6,4,5,3,4,3,7,7,9,4,4,7,5,6,4,9,6,8,2,5,8,8,8
257:5,8,2,2,6,8,1,9,3,5,9,9,8,2,1,5,3,8,7,1,4,2,6,3,8,4,8,3,5,4
258:5,2,2,8,2,6,8,3,4,1,3,4,5,9,3,7,3,9,6,3,4,7,4,4,1,3,9,5,4,9
259:5,1,1,6,9,3,8,7,6,2,5,4,8,2,3,5,8,4,2,7,9,3,8,9,3,8,9,3,7,7
260:3,2,4,3,8,6,8,5,5,4,4,5,9,5,7,9,1,2,2,5,1,3,4,4,3,6,8,3,7,2
261:8,6,5,1,4,2,9,5,4,8,1,7,1,8,6,6,8,3,7,2,9,1,2,1,8,2,9,2,1,9
262:9,1,2,1,8,7,8,8,2,6,1,1,8,1,5,7,1,9,8,8,3,8,8,8,6,9,9,9,2,3
263:9,3,8,5,7,1,3,7,6,5,5,9,5,3,9,2,8,1,9,1,5,7,4,8,7,1,4,1,4,2
264:8,6,9,2,1,7,9,1,4,9,6,6,1,6,4,8,2,4,6,1,7,5,1,8,6,4,7,7,1,5
265:8,6,4,3,5,9,9,8,2,6,8,3,5,3,2,5,8,3,3,3,3,4,7,1,3,5,6,2,1,5
266:6,1,4,5,9,4,4,7,2,4,1,4,4,1,6,7,2,5,3,8,8,6,1,9,6,1,3,2,7,8
267:9,9,2,8,6,5,9,6,9,8,8,2,9,8,8,5,9,2,4,6,7,7,9,8,5,1,4,1,7,8
268:5,1,6,3,1,2,8,6,4,5,3,4,3,7,7,9,4,4,7,5,7,4,9,6,8,2,5,8,8,3
269:7,8,8,8,4,4,2,6,2,8,9,8,3,6,1,8,6,3,4,8,4,8,5,5,1,6,8,2,2,9
270:4,5,5,9,3,6,8,9,4,4,2,5,4,8,2,7,3,6,2,9,5,3,9,5,4,6,3,2,6,5
271:7,9,4,2,1,9,6,5,5,6,9,6,2,2,4,8,4,9,2,5,1,6,4,4,9,2,9,3,6,2
272:5,9,5,7,7,6,3,2,1,8,7,3,1,6,4,2,5,5,3,7,2,9,5,6,6,5,8,6,6,8
273:2,3,5,9,6,2,2,9,6,2,7,8,7,8,5,4,8,6,9,5,5,5,8,6,4,7,6,2,8,6
274:2,5,5,8,5,3,5,9,7,2,9,4,6,8,6,5,9,9,9,7,4,9,2,1,5,6,4,5,3,2
275:1,7,6,9,9,4,1,6,6,5,2,9,1,4,9,3,7,6,7,7,8,9,4,7,9,2,2,7,6,8
276:7,7,3,3,2,6,9,3,1,6,9,2,8,2,7,1,5,4,9,8,8,8,3,5,6,3,1,5,5,7
277:8,6,1,7,4,2,9,4,5,1,8,2,6,6,8,8,9,1,1,2,7,4,7,8,4,5,4,1,8,3
278:2,1,8,2,7,2,1,2,8,6,2,3,7,1,5,6,3,2,4,3,1,6,6,6,8,6,2,2,3,4
279:9,1,1,6,9,9,8,1,9,7,1,1,2,7,7,4,9,6,5,3,6,1,5,7,2,7,8,3,4,3
280:2,5,4,4,5,7,6,4,2,4,4,4,9,1,6,3,6,3,3,5,6,7,6,8,4,4,2,6,1,2
281:5,1,2,8,5,5,6,2,3,1,6,9,6,8,5,8,8,5,9,6,7,7,2,9,5,5,8,7,6,5
282:8,7,4,9,5,3,9,6,8,2,3,2,6,1,8,2,8,1,4,5,5,7,1,8,8,3,5,6,7,7
283:7,7,1,3,5,1,8,3,4,8,6,4,3,6,7,8,7,4,4,2,2,3,6,1,5,7,8,3,6,5
284:7,7,3,3,2,6,9,3,1,6,9,2,8,2,7,1,5,4,9,7,8,8,3,5,6,3,1,5,5,7
285:9,2,4,8,5,1,9,5,4,8,8,9,5,4,9,1,1,8,1,9,4,8,7,6,5,2,7,8,6,1
286:2,4,7,7,2,6,1,1,9,7,9,4,3,5,7,6,1,3,7,1,7,3,1,2,5,3,8,4,2,5
287:2,8,8,5,7,3,8,4,7,6,7,1,9,7,7,1,2,6,3,7,6,2,8,6,4,6,1,8,4,2
288:8,6,5,1,4,9,9,5,4,8,1,7,1,8,6,6,8,3,7,2,9,1,2,1,8,2,9,2,1,4
289:3,1,2,9,4,2,6,7,4,5,1,7,3,4,9,9,4,2,9,8,6,5,3,2,3,2,6,9,4,8
290:4,8,7,8,6,4,8,5,8,7,7,1,3,6,1,5,7,1,3,4,4,8,3,6,8,4,6,4,8,4
291:3,8,1,8,5,8,8,7,9,2,7,4,9,7,7,6,7,3,1,9,3,7,2,2,5,6,5,9,6,8
292:3,2,8,1,6,5,8,5,3,9,6,2,5,9,9,1,7,5,2,2,4,9,1,7,2,5,6,1,2,9
293:5,6,8,5,4,3,8,7,7,6,3,8,8,3,9,1,9,5,6,1,4,7,8,2,8,5,8,1,9,6
294:5,8,9,9,4,9,9,5,7,3,1,1,3,4,4,5,6,6,7,2,2,4,6,9,5,5,2,7,5,4
295:5,5,2,3,8,4,9,2,1,5,8,9,2,9,4,6,5,4,4,6,2,5,5,2,7,3,6,2,5,9
296:3,2,4,3,8,6,8,5,5,4,4,5,9,5,7,9,1,2,2,5,1,3,1,4,3,6,8,3,7,2
297:8,1,1,9,9,9,8,5,7,1,6,1,9,5,2,5,6,2,6,5,6,5,4,1,9,5,4,9,1,9
298:9,5,8,5,6,9,7,6,3,8,4,8,6,7,8,4,1,9,3,4,3,9,7,1,8,6,2,7,6,3
299:1,3,5,1,5,8,2,7,4,7,2,7,9,1,3,2,7,6,2,4,1,2,5,8,2,9,5,9,2,4
300:4,7,8,3,4,1,9,5,6,5,1,1,3,1,5,9,1,7,7,6,4,8,5,8,2,4,1,9,1,5
301:8,8,6,7,5,9,5,9,6,1,1,6,7,1,4,8,1,5,5,2,4,9,5,3,8,6,4,9,3,2
302:7,1,1,8,4,6,8,1,8,8,9,2,9,5,2,7,2,9,6,4,7,1,1,1,1,2,4,9,4,3
303:5,3,6,4,6,1,8,7,6,7,7,8,2,8,3,8,7,5,6,5,8,1,7,7,1,9,3,3,7,4
304:7,5,8,7,7,6,9,7,4,5,6,8,8,5,8,1,6,4,5,7,1,4,4,9,6,1,8,4,8,8
305:4,8,8,4,4,6,2,5,1,1,9,1,7,9,2,6,3,1,5,4,8,9,1,3,5,4,6,7,4,9
306:6,9,9,3,9,1,5,4,6,3,4,4,7,4,4,3,7,4,9,6,6,2,1,6,5,3,2,2,8,8
307:4,8,6,3,3,5,4,4,1,5,1,1,9,5,2,6,2,6,9,7,3,6,7,3,2,4,7,2,2,2
308:5,8,1,4,3,6,8,5,3,1,2,4,3,2,2,7,1,9,2,8,8,7,9,1,9,4,8,1,3,5
309:4,4,1,2,8,9,8,3,5,8,3,4,3,6,7,2,3,6,4,6,8,9,6,5,6,8,3,4,1,5
310:6,8,3,5,1,7,3,4,8,7,4,1,1,2,7,8,4,7,5,6,4,3,3,7,5,7,1,2,8,9
311:3,1,1,8,5,8,8,7,9,2,7,4,9,7,7,6,7,3,1,9,3,7,2,2,5,6,5,9,6,8
312:5,9,4,7,9,4,7,4,5,1,4,6,1,4,2,7,8,3,4,1,4,8,5,2,8,9,9,6,7,5
313:2,5,4,4,5,7,6,4,2,4,4,4,9,1,6,3,6,3,3,5,6,7,6,8,4,4,2,6,1,9
314:9,5,7,8,6,8,7,5,1,5,3,5,3,1,4,4,7,3,4,6,6,1,4,9,6,5,4,6,5,8
315:2,1,8,2,7,2,1,2,8,6,2,3,7,1,5,6,3,2,4,3,1,6,6,6,8,6,2,2,3,5
316:2,6,3,4,6,7,9,4,5,3,8,1,9,6,2,8,8,8,5,2,4,2,2,7,9,2,6,5,9,4
317:6,2,9,7,5,3,9,7,2,4,5,9,7,4,4,7,6,1,6,6,1,9,1,7,6,5,4,8,1,6
318:8,5,2,7,3,8,6,9,4,3,5,2,4,8,2,3,3,6,2,1,1,6,3,5,7,8,5,6,2,8
319:9,7,5,4,5,6,4,6,1,6,4,9,7,8,1,6,6,7,6,1,5,4,2,8,8,4,4,1,6,2
320:9,4,9,6,3,9,8,4,3,9,8,7,1,3,6,2,7,3,8,8,3,8,3,1,5,5,2,7,5,1
321:5,2,9,8,2,3,2,9,3,4,6,7,3,5,2,6,5,2,5,3,1,1,6,9,3,3,8,2,5,2
322:7,4,2,7,3,8,7,8,1,7,4,9,9,3,3,1,9,1,9,7,3,4,8,4,1,2,8,1,8,6
323:7,5,1,5,4,7,2,1,9,8,6,1,1,1,7,5,3,9,9,4,6,5,3,4,8,4,9,6,8,1
324:2,6,7,2,6,8,3,4,4,6,8,1,1,3,7,3,7,3,8,9,3,9,8,6,4,6,7,8,7,4
325:8,1,5,1,9,2,2,6,1,2,2,3,2,2,4,2,4,4,3,8,7,2,1,1,5,5,8,3,7,3
326:7,8,6,9,7,3,5,9,9,6,6,9,6,6,7,4,6,6,3,8,8,4,6,5,4,8,3,6,4,5
327:5,8,2,2,6,8,1,9,3,5,9,9,8,2,1,5,3,8,7,1,4,2,6,3,8,4,8,3,5,5
328:5,4,1,9,5,9,7,2,9,9,3,9,4,7,9,2,4,6,9,7,5,3,3,4,4,3,9,9,4,4
329:7,5,1,5,4,7,2,1,9,8,6,1,1,1,7,5,3,9,9,4,6,5,3,4,8,4,9,6,8,9
330:6,5,3,3,7,6,3,5,2,7,4,3,3,6,4,1,7,7,3,8,8,1,4,1,4,2,4,1,3,9
331:6,2,9,6,6,4,9,8,7,2,8,5,6,1,4,6,2,4,2,2,7,4,8,2,9,1,6,7,8,3
332:9,3,6,6,2,4,1,4,3,9,2,1,1,9,1,3,6,7,8,1,4,4,4,1,4,8,8,1,7,3
333:5,2,5,3,6,4,6,5,8,7,6,4,3,6,8,4,5,4,3,4,4,4,2,8,4,8,9,4,8,3
334:2,5,4,4,5,7,6,4,2,4,4,4,9,1,6,3,6,3,3,5,6,7,6,8,4,7,2,6,1,9
335:2,2,7,5,5,1,9,1,7,6,7,7,6,9,1,9,1,5,7,8,3,3,7,8,1,7,4,9,1,8
336:4,8,3,5,4,5,1,4,9,8,1,8,4,2,7,5,9,7,4,2,7,1,4,3,2,5,6,9,6,1
337:7,5,1,2,5,4,4,7,6,8,2,8,5,7,9,1,3,4,2,5,3,4,1,1,7,4,6,7,1,6
338:4,9,4,1,7,1,2,2,9,7,6,1,1,4,6,8,9,8,2,6,4,4,4,9,8,2,3,8,2,8
339:5,2,7,6,2,2,1,6,6,9,3,1,9,1,1,4,8,3,5,1,4,5,5,3,1,3,1,6,8,8
340:2,1,4,5,3,8,9,2,9,2,8,5,8,7,6,7,4,3,2,8,5,5,7,7,8,9,2,4,3,2
341:4,9,6,3,3,5,4,4,1,5,1,1,9,5,2,6,2,6,9,7,3,6,7,3,2,4,7,2,2,7
342:7,4,4,3,4,4,3,8,4,3,5,5,1,4,4,1,7,2,1,8,5,7,8,5,6,1,8,4,8,7
343:4,5,3,1,4,8,5,6,3,6,8,6,7,7,2,3,4,7,5,3,9,2,3,5,8,4,8,3,6,7
344:1,7,6,9,9,4,1,6,6,5,2,9,1,4,9,3,7,6,7,7,8,9,4,7,9,2,2,7,6,4
345:7,1,1,8,4,6,8,1,8,8,9,2,9,5,2,7,2,9,6,4,7,1,1,1,1,2,4,9,4,8
346:9,5,1,7,2,6,6,8,2,1,9,3,4,1,2,1,7,2,4,9,8,4,8,8,6,2,4,8,9,4
347:7,4,3,1,4,9,9,5,5,6,7,6,9,3,8,6,1,5,1,3,1,8,5,9,7,6,1,6,7,4
348:5,9,6,7,3,8,8,8,8,8,7,8,4,3,1,7,3,9,8,2,3,9,6,7,4,6,3,6,6,7
349:3,1,8,5,1,9,1,9,5,7,9,9,5,4,6,6,8,3,2,6,3,5,3,8,9,3,3,5,1,5
350:2,2,8,7,7,3,6,8,8,4,1,5,5,4,5,1,2,7,5,3,7,5,3,1,6,9,5,2,9,9
351:9,7,7,1,2,2,8,3,1,3,6,7,2,8,4,3,3,7,3,2,8,6,4,4,5,8,8,6,9,5
352:6,7,5,3,6,6,3,3,3,3,1,7,7,3,9,8,6,2,7,5,8,5,2,2,7,8,4,3,5,4
353:4,9,1,6,1,8,6,1,8,6,9,6,3,6,2,2,3,3,2,9,3,7,4,7,9,2,5,9,4,5
354:3,1,8,5,1,9,1,9,5,7,9,9,5,4,6,6,8,3,2,6,3,5,3,8,9,3,3,5,1,1
355:1,9,9,9,6,6,5,7,4,5,1,4,1,3,9,1,4,8,8,8,7,2,9,2,4,3,4,3,7,2
356:8,6,9,9,2,5,1,4,6,6,9,1,1,7,4,8,7,2,3,6,3,4,7,6,7,5,7,8,9,4
357:2,5,3,8,5,1,3,5,7,2,5,7,2,8,7,9,5,8,8,2,6,5,3,7,1,8,2,1,1,9
358:9,8,1,6,6,8,3,3,3,4,4,5,9,9,2,4,7,9,7,3,1,4,3,2,5,1,9,1,2,7
359:4,3,8,2,2,6,1,3,3,5,7,6,4,9,9,4,2,3,2,6,3,3,9,9,5,9,2,5,2,9
360:1,1,9,6,4,5,9,3,7,1,8,1,7,3,2,3,5,9,5,5,1,6,7,6,1,1,3,9,8,3
361:3,5,3,1,9,6,3,9,6,4,2,3,3,7,2,5,6,5,5,2,8,9,3,2,5,9,2,8,7,3
362:3,1,2,3,8,1,3,1,3,4,1,2,7,6,2,9,2,3,9,4,3,9,7,5,9,7,5,3,3,7
363:7,8,6,1,8,2,1,2,1,4,4,1,5,6,2,6,9,4,6,9,3,1,1,8,2,8,3,6,1,3
364:1,1,3,9,6,6,2,6,6,6,8,6,5,8,6,4,2,4,3,8,8,6,2,1,4,3,5,6,9,3
365:5,2,7,6,2,2,1,6,6,9,3,1,9,1,1,4,8,3,5,1,4,5,5,3,1,3,1,6,8,2
366:4,5,3,1,4,8,5,6,3,4,8,6,7,7,2,3,4,7,5,3,9,2,3,5,8,4,8,3,6,7
367:7,1,3,7,3,5,9,2,3,6,7,1,4,9,1,6,5,5,9,6,6,6,7,8,7,8,7,4,2,8
368:2,8,8,5,3,3,3,2,6,4,7,3,7,1,9,4,1,5,8,2,2,1,7,1,9,1,5,5,6,1
369:6,7,2,5,5,5,5,8,7,8,2,5,9,5,1,5,9,1,2,7,5,9,5,8,5,8,2,5,5,2
370:9,1,5,2,9,7,9,9,6,4,8,5,3,5,5,4,8,4,7,9,8,3,2,2,2,2,8,7,7,7
371:7,4,9,7,1,1,4,5,9,3,8,9,8,3,1,2,4,9,2,6,3,9,2,1,5,5,1,2,6,4
372:8,5,4,6,3,9,3,3,9,3,6,3,7,4,5,6,9,7,2,6,3,3,6,4,5,5,6,4,2,3
373:3,5,8,6,8,1,7,5,3,6,9,3,8,2,1,7,8,5,3,2,1,2,7,7,6,4,6,8,2,3
374:5,6,5,3,8,7,5,2,1,4,9,7,7,3,1,9,2,4,9,6,8,6,5,3,1,7,8,1,2,3
375:2,8,8,5,3,3,3,2,6,4,7,3,7,1,9,4,1,5,8,2,2,1,7,1,9,1,5,5,6,1
376:1,7,8,6,2,9,9,6,6,6,4,3,6,8,7,2,3,5,7,8,9,2,5,1,8,3,6,3,8,6
377:2,7,8,7,5,7,1,4,8,5,9,2,3,9,1,2,1,4,2,5,6,1,3,2,2,5,9,7,1,9
378:1,7,3,9,4,1,1,1,1,1,8,2,8,2,8,9,2,5,4,2,8,5,5,4,6,1,6,5,5,4
379:1,7,3,9,4,1,1,1,1,1,8,2,8,2,8,9,2,5,4,2,8,5,5,4,6,1,6,5,5,1
380:6,5,3,3,7,6,3,5,2,7,4,3,3,6,4,1,7,7,3,8,8,1,4,1,3,2,4,1,3,9
381:5,8,1,4,3,6,8,5,3,1,2,4,3,2,2,7,1,9,2,8,4,7,9,1,9,4,8,1,3,1
382:2,7,5,4,4,4,6,4,5,3,1,1,1,2,2,5,9,4,3,7,3,8,8,3,1,6,6,6,9,5
383:5,9,2,6,5,8,3,7,1,1,1,6,3,7,7,1,8,1,1,1,4,8,1,7,2,6,9,4,9,4
384:8,3,6,3,3,5,6,1,1,4,6,3,1,6,8,3,4,6,2,7,7,4,7,7,7,4,7,5,7,5
385:3,9,3,9,5,8,4,6,6,5,3,2,7,8,3,4,6,6,6,3,8,4,4,4,9,2,5,7,6,2
386:4,8,7,6,1,7,2,9,6,8,5,8,3,2,3,3,7,2,3,3,6,5,4,8,5,9,8,9,8,2
387:5,3,4,6,6,5,3,5,4,6,3,5,1,8,1,4,4,2,5,8,2,5,2,7,7,6,1,3,3,2
388:1,2,6,6,8,1,8,6,5,3,4,1,6,4,8,5,7,6,5,1,6,5,6,5,6,7,5,8,4,3
389:5,4,1,9,5,9,7,2,9,9,3,9,4,7,9,2,4,6,9,7,5,3,3,4,4,3,9,9,9,4
390:7,1,8,7,4,1,7,9,7,6,2,6,4,2,2,5,1,4,7,6,1,3,6,3,9,5,5,3,3,5
391:8,9,8,1,1,4,8,9,2,2,9,9,7,1,8,5,7,8,4,8,1,2,5,1,7,1,4,5,6,7
392:3,1,8,5,1,9,1,9,5,7,9,9,5,4,6,6,8,3,2,6,3,5,3,8,9,3,3,5,1,1
393:9,4,9,8,3,4,3,7,5,4,5,2,5,4,2,6,6,4,9,6,1,3,3,1,6,7,2,8,2,7
394:4,9,5,5,5,6,9,6,5,5,3,7,3,7,6,9,4,5,9,1,6,7,1,1,2,9,7,5,6,7
395:5,6,6,6,2,5,9,6,3,1,1,2,5,6,6,2,5,8,7,3,1,5,2,5,2,7,7,5,9,8
396:8,4,1,1,4,8,6,7,4,1,3,2,6,2,3,4,4,1,5,2,6,3,2,3,5,1,2,9,8,2
397:2,7,2,7,5,7,1,4,8,5,9,2,3,9,1,2,1,4,2,5,6,1,3,2,2,5,9,7,1,9
398:5,7,5,2,6,3,1,8,9,8,5,9,6,6,7,1,9,7,8,3,2,7,6,8,3,3,7,9,1,9
399:4,5,5,9,3,6,8,9,4,4,2,5,4,8,2,7,3,6,2,9,5,3,9,5,4,6,3,2,6,3
400:5,6,6,6,6,5,5,8,6,4,8,3,3,1,6,3,9,9,8,5,9,5,2,1,4,5,6,2,3,1
401:1,6,3,3,9,9,5,9,9,7,1,3,2,3,8,6,9,6,2,5,7,6,7,8,8,3,1,7,1,2
402:6,6,5,4,9,2,7,2,1,3,8,9,2,4,7,1,2,6,8,2,1,3,7,1,9,8,8,4,5,3
403:2,8,6,9,4,3,5,7,7,1,7,2,7,2,1,4,1,5,5,3,5,7,1,5,2,4,5,1,3,6
404:6,8,2,9,9,6,7,1,3,4,8,4,6,2,7,7,7,1,9,1,8,3,5,2,4,3,3,7,6,2
405:8,6,9,9,2,5,1,4,6,6,9,1,1,7,5,8,7,2,3,6,3,4,7,6,7,5,7,8,9,3
406:6,6,5,4,9,2,7,2,1,3,8,9,2,4,7,1,2,6,8,2,1,3,7,1,9,8,8,4,5,3
407:7,8,5,8,7,2,3,2,7,6,4,3,3,8,9,6,7,6,9,1,2,7,5,5,8,1,7,4,7,1
408:5,9,5,7,7,6,7,2,1,8,7,3,1,6,4,2,5,5,3,7,2,9,5,6,6,5,8,6,6,8
409:3,2,4,3,8,6,8,5,5,4,4,5,9,5,7,9,1,2,2,5,1,3,1,4,3,6,8,3,7,8
410:7,9,4,2,1,9,6,5,5,6,9,6,2,2,4,8,4,9,2,5,1,6,4,4,9,2,4,3,6,2
411:2,8,8,5,7,3,8,4,7,6,7,1,9,7,7,1,2,6,3,7,6,2,8,6,4,6,1,8,4,8
412:9,2,2,7,3,5,2,5,3,3,2,7,6,9,7,8,8,4,1,2,3,5,3,1,8,2,4,2,5,9
413:7,4,5,5,1,5,8,4,4,2,8,2,3,9,2,3,6,6,2,4,6,9,8,8,1,3,1,1,3,9
414:4,9,5,5,5,6,9,6,5,5,3,7,3,7,6,9,4,5,9,1,6,7,1,1,2,9,7,5,6,6
415:5,9,5,7,7,6,7,2,1,8,7,3,1,6,4,2,5,5,3,7,2,9,5,6,6,5,8,6,6,8
416:4,5,5,9,3,6,8,9,4,4,2,5,4,8,2,7,3,6,2,9,5,3,9,5,1,6,3,2,6,3
417:7,5,1,5,4,7,2,1,9,8,6,1,1,1,7,5,3,9,9,4,6,5,3,4,8,4,9,4,8,1
418:7,7,3,3,2,6,9,3,1,6,9,2,8,2,7,1,5,4,9,7,8,8,3,5,6,3,1,5,5,7
419:7,3,1,6,7,1,7,8,2,6,4,1,2,5,9,4,2,4,5,9,7,3,3,5,3,1,5,4,9,5
420:9,4,9,6,3,9,8,4,3,9,8,7,1,3,6,2,7,3,8,8,3,8,3,1,5,5,2,7,5,5
421:6,9,4,4,5,6,8,9,9,7,4,9,1,2,5,8,2,3,4,1,4,9,6,8,5,8,9,5,2,3
422:2,1,9,3,1,4,2,8,7,7,3,9,5,3,7,2,9,3,1,3,9,1,1,5,1,3,1,1,6,7
423:3,1,2,9,4,2,9,7,4,5,1,7,3,4,9,9,4,2,9,8,6,5,3,2,3,2,6,9,4,8
424:7,4,3,1,4,9,9,5,5,6,7,6,9,3,8,6,1,5,1,3,1,8,8,9,7,6,1,6,7,4
425:6,4,6,7,6,7,1,7,9,5,6,8,6,1,9,5,5,1,4,4,6,8,1,9,7,5,9,8,2,8
426:6,5,1,1,2,3,6,4,7,9,1,4,3,4,7,2,4,2,6,3,7,8,3,1,3,7,4,5,5,2
427:1,1,3,9,6,6,2,6,6,6,8,6,5,8,6,4,2,3,3,8,8,6,2,1,4,3,5,6,9,3
428:5,1,1,6,9,3,8,7,6,2,5,4,8,2,3,5,8,4,2,7,9,3,8,9,3,8,9,3,7,4
429:1,1,2,1,2,1,4,1,5,5,1,1,1,3,9,2,9,4,7,5,5,3,8,5,9,3,6,1,2,5
430:6,7,8,4,4,9,2,2,3,5,3,6,5,8,9,3,8,6,7,7,3,2,1,4,9,1,8,6,9,8
431:2,5,9,2,2,3,7,3,1,2,9,9,7,9,1,5,2,8,7,7,5,1,4,4,2,1,9,4,9,5
432:9,5,6,3,1,8,4,2,2,1,2,3,9,5,4,2,7,8,4,5,8,2,1,4,1,7,5,9,5,9
433:5,6,9,5,9,7,6,1,1,4,7,5,7,1,1,1,1,8,1,4,9,1,7,7,4,5,2,7,2,5
434:4,6,5,6,3,3,2,3,6,2,1,2,2,9,4,3,1,2,5,7,5,2,4,4,8,8,3,4,3,9
435:4,6,9,5,4,1,3,2,8,7,7,2,9,4,3,9,1,1,9,1,1,3,3,4,3,1,3,2,4,2
436:4,8,7,8,6,4,8,5,8,7,7,1,3,6,1,5,7,1,3,4,6,8,3,6,8,4,6,4,8,4
437:8,2,7,2,8,6,5,8,9,8,2,3,3,3,9,1,2,8,9,4,5,9,4,2,9,3,7,2,5,4
438:7,4,7,4,3,9,3,2,6,5,6,8,6,7,7,4,2,8,2,4,8,9,2,7,8,8,4,7,2,8
439:6,9,9,3,9,1,5,4,6,3,4,4,4,4,4,3,7,4,9,6,6,2,1,6,5,3,2,2,8,8
440:3,9,5,6,9,1,7,2,9,9,5,9,6,5,6,3,6,2,9,6,5,3,1,2,9,9,9,7,7,5
441:5,2,1,7,9,8,5,1,1,8,6,4,7,1,8,3,7,9,7,4,6,5,5,3,1,9,3,8,1,3
442:5,9,2,6,5,8,3,7,1,1,1,6,3,7,7,1,8,1,1,1,4,8,1,7,2,6,9,4,9,5
443:8,3,8,4,9,9,7,4,9,3,6,1,1,3,7,8,1,9,3,5,8,4,6,4,6,1,5,1,9,7
444:6,9,4,4,5,6,8,9,9,7,4,9,1,2,5,8,2,3,4,1,4,9,6,8,5,8,9,5,2,7
445:4,9,5,5,5,6,9,6,5,5,3,7,3,7,6,9,4,5,9,1,6,7,2,1,2,9,7,5,6,7
446:7,1,3,7,3,5,9,2,3,2,7,1,4,9,1,6,5,5,9,6,6,6,7,8,7,8,7,4,2,8
447:1,9,2,9,4,5,6,5,9,1,9,4,8,1,6,8,7,6,6,1,3,5,3,8,4,6,7,5,2,6
448:8,4,1,1,4,8,6,6,4,1,3,2,6,2,3,4,4,1,5,2,6,3,2,3,5,1,2,9,8,7
449:5,7,9,1,6,8,5,6,8,4,2,6,6,9,2,2,6,7,6,5,4,6,7,8,4,9,2,9,8,7
450:8,6,6,3,4,8,5,7,1,5,1,4,6,3,8,9,9,7,4,6,9,9,4,3,8,6,2,8,2,8
